id,country,year,Party,party,num_id,lhvote,lhseat,voterlr,pre_gov,post_gov,pmalt,prepmalt,partycountry,maj,pres,plu,majsurvey,nparty,wmedlrcvr,difmedlrcvr,remove_s,nelec,missing
ISL_1999,ISL,1999,FSF,C,3520003,18.3,19,5.706314244,1,1,0,0,ISL FSF,0,0,0,0,5,1,0,0,7,0
ISL_1999,ISL,1999,VG,D,3520005,9.1,9.5,2.392319277,0,0,0,0,ISL VG,0,0,0,0,5,0,3.313994967,0,7,0
ISL_1999,ISL,1999,LP,E,3520004,4.1,3.1,5.536516854,0,0,0,0,ISL LP,0,0,0,0,5,0,0.16979739,0,7,0
ISL_2003,ISL,2003,Ind,A,3520001,33.68,34.92,8.311352254,1,1,1,1,ISL Ind,0,0,1,0,5,0,2.285014106,0,7,0
ISL_2003,ISL,2003,SDA,B,3520002,30.95,31.75,4.083475298,0,0,0,0,ISL SDA,0,0,0,0,5,0,1.94286285,0,7,0
ISL_2003,ISL,2003,FSF,C,3520003,17.13,19.05,6.026338148,1,1,0,0,ISL FSF,0,0,0,0,5,1,0,0,7,0
ISL_2003,ISL,2003,VG,D,3520005,8.81,7.94,2.253820034,0,0,0,0,ISL VG,0,0,0,0,5,0,3.772518114,0,7,0
ISL_2003,ISL,2003,LP,E,3520004,7.38,6.35,5.49047619,0,0,0,0,ISL LP,0,0,0,0,5,0,0.535861957,0,7,0
ISL_2007,ISL,2007,Ind,A,3520001,36.6,39.7,8.158011869,1,1,1,1,ISL Ind,0,0,1,0,6,0,2.584078943,0,7,0
ISL_2007,ISL,2007,SDA,B,3520002,26.8,28.5,4.849663426,0,1,0,0,ISL SDA,0,0,0,0,6,0,0.724269501,0,7,0
ISL_2007,ISL,2007,VG,C,3520005,14.3,14.3,2.177909563,0,0,0,0,ISL VG,0,0,0,0,6,0,3.396023364,0,7,0
ISL_2007,ISL,2007,FSF,D,3520003,11.7,11.1,5.573932927,1,0,0,0,ISL FSF,0,0,0,0,6,1,0,0,7,0
ISL_2007,ISL,2007,LP,E,3520004,7.3,6.4,5.511848341,0,0,0,0,ISL LP,0,0,0,0,6,0,0.062084586,0,7,0
ISL_2007,ISL,2007,IM,F,3520013,3.3,0,4.129059829,0,0,0,0,ISL IM,0,0,0,0,6,0,1.444873098,0,7,0
ISL_2009,ISL,2009,SDA,A,3520002,29.8,31.75,4.247413793,1,1,1,1,ISL SDA,0,0,1,0,6,1,0,0,7,0
ISL_2009,ISL,2009,Ind,B,3520001,23.7,25.4,8.149741824,0,0,0,0,ISL Ind,0,0,0,0,6,0,3.902328031,0,7,0
ISL_2009,ISL,2009,VG,C,3520005,21.7,22.22,2.174508127,1,1,0,0,ISL VG,0,0,0,0,6,0,2.072905666,0,7,0
ISL_2009,ISL,2009,FSF,D,3520003,14.8,14.29,5.641476274,0,0,0,0,ISL FSF,0,0,0,0,6,0,1.394062481,0,7,0
ISL_2009,ISL,2009,CM,E,3520009,7.2,6.35,4.114444444,0,0,0,0,ISL CM,0,0,0,0,6,0,0.132969349,0,7,0
ISL_2009,ISL,2009,LP,F,3520004,2.2,0,5.52811245,0,0,0,0,ISL LP,0,0,0,0,6,0,1.280698657,0,7,0
ISL_2013,ISL,2013,Ind,A,3520001,26.7,30.16,8.317292007,0,1,0,0,ISL Ind,0,0,1,0,6,0,2.060902889,0,7,0
ISL_2013,ISL,2013,FSF,B,3520003,24.43,30.16,6.256389118,0,1,1,0,ISL FSF,0,0,1,0,6,1,0,0,7,0
ISL_2013,ISL,2013,SDA,C,3520002,12.85,14.29,4.228995058,1,0,0,1,ISL SDA,0,0,0,0,6,0,2.02739406,0,7,0
ISL_2013,ISL,2013,VG,D,3520005,10.87,11.11,2.278004906,1,0,0,0,ISL VG,0,0,0,0,6,0,3.978384212,0,7,0
ISL_2013,ISL,2013,BF,E,3520007,8.25,9.52,4.493482309,0,0,0,0,ISL BF,0,0,0,0,6,0,1.762906809,0,7,0
ISL_2013,ISL,2013,Pi,F,3520008,5.1,4.76,4.096700796,0,0,0,0,ISL Pi,0,0,0,0,6,0,2.159688322,0,7,0
ISL_2016,ISL,2016,Ind,A,352001,29,33.33,8.548592189,1,1,1,0,ISL Ind,0,0,1,0,7,0,3.660023505,0,7,0
ISL_2016,ISL,2016,VG,B,352002,15.9,15.87,2.192727273,0,0,0,0,ISL VG,0,0,0,0,7,0,2.695841411,0,7,0
ISL_2016,ISL,2016,Pi,C,352003,14.5,15.87,4.888568684,0,0,0,0,ISL Pi,0,0,0,0,7,0.5,0,0,7,0
ISL_2016,ISL,2016,FSF,D,352004,11.5,12.7,6.271468144,1,0,0,1,ISL FSF,0,0,0,0,7,0,1.38289946,0,7,0
ISL_2016,ISL,2016,Reform,E,352005,10.5,11.11,3.728658537,0,1,0,0,ISL Reform,0,0,0,0,7,0,1.159910147,0,7,0
ISL_2016,ISL,2016,BF,F,352006,7.2,6.35,4.888568684,0,1,0,0,ISL BF,0,0,0,0,7,0.5,0,0,7,0
ISL_2016,ISL,2016,SDA,G,352007,5.7,4.76,3.81928839,0,0,0,0,ISL SDA,0,0,0,0,7,0,1.069280294,0,7,0
ISL_2017,ISL,2017,Ind,A,352101,25.25,25.4,8.384529772,1,1,0,1,ISL Ind,0,0,1,0,8,0,2.648222601,0,7,0
ISL_2017,ISL,2017,VG,B,352102,16.89,17.46,2.313474388,0,1,1,0,ISL VG,0,0,0,0,8,0,3.422832784,0,7,0
ISL_2017,ISL,2017,SDA,C,352103,12.05,11.11,3.520703347,0,0,0,0,ISL SDA,0,0,0,0,8,0,2.215603825,0,7,0
ISL_2017,ISL,2017,M,D,352104,10.87,11.11,6.126726727,0,0,0,0,ISL M,0,0,0,0,8,0,0.390419556,0,7,0
ISL_2017,ISL,2017,FSF,E,352105,10.71,12.7,5.736307171,0,1,0,0,ISL FSF,0,0,0,0,8,1,0,0,7,0
ISL_2017,ISL,2017,Pi,F,352106,9.2,9.52,3.61581223,0,0,0,0,ISL Pi,0,0,0,0,8,0,2.120494941,0,7,0
ISL_2017,ISL,2017,FIF,G,352107,6.88,6.35,4.687583445,0,0,0,0,ISL FIF,0,0,0,0,8,0,1.048723726,0,7,0
ISL_2017,ISL,2017,Reform,H,352108,6.69,6.35,6.292553191,1,0,0,0,ISL Reform,0,0,0,0,8,0,0.55624602,0,7,0
ISR_1996,ISR,1996,Labor,A,3760002,27.5,28.3,3.121513944,1,0,0,1,ISR Labor,0,0,1,0,5,0.333333333,2.428358686,0,4,0
ISR_1996,ISR,1996,Likud,B,3760001,25.8,26.7,7.463463463,0,1,1,0,ISR Likud,0,0,0,0,5,0,1.913590833,0,4,0
ISR_1996,ISR,1996,Shas,C,3760003,8.7,8.3,6.212543554,0,1,0,0,ISR Shas,0,0,0,0,5,0.333333333,0.662670924,0,4,0
ISR_1996,ISR,1996,Mafdal,D,3760014,8.1,7.9,7.315560392,0,1,0,0,ISR Mafdal,0,0,0,0,5,0.333333333,1.765687762,0,4,0
ISR_1996,ISR,1996,Meretz,E,3760004,7.5,7.5,1.5093361,1,0,0,0,ISR Meretz,0,0,0,0,5,0,4.04053653,0,4,0
ISR_2003,ISR,2003,Likud,A,3760001,29.39,31.67,7.754042553,1,1,1,1,ISR Likud,0,0,1,0,6,0.333333333,1.207437185,0,4,0
ISR_2003,ISR,2003,Labor,B,3760002,14.46,15.83,2.876385337,1,0,0,0,ISR Labor,0,0,0,0,6,0,3.670220031,0,4,0
ISR_2003,ISR,2003,Shinui,C,3760015,12.28,12.5,4.884859474,0,1,0,0,ISR Shinui,0,0,0,0,6,0.333333333,1.661745894,0,4,0
ISR_2003,ISR,2003,Shas,D,3760003,8.22,9.17,7.000914077,1,0,0,0,ISR Shas,0,0,0,0,6,0.333333333,0.454308709,0,4,0
ISR_2003,ISR,2003,NU,E,3760049,5.53,5.83,8.242424242,0,1,0,0,ISR NU,0,0,0,0,6,0,1.695818874,0,4,0
ISR_2003,ISR,2003,Meretz,F,3760004,5.21,5,1.756354075,0,0,0,0,ISR Meretz,0,0,0,0,6,0,4.790251293,0,4,0
ISR_2006,ISR,2006,Kadima,A,3760016,22.02,24.17,5.155844156,1,1,1,1,ISR Kadima,0,0,1,0,6,0.5,0.439508201,0,4,0
ISR_2006,ISR,2006,Labor,B,3760002,15.06,15.83,3.957720588,0,1,0,0,ISR Labor,0,0,0,0,6,0,1.637631769,0,4,0
ISR_2006,ISR,2006,Shas,C,3760003,9.53,10,6.034860558,0,1,0,0,ISR Shas,0,0,0,0,6,0.5,0.439508201,0,4,0
ISR_2006,ISR,2006,Likud,D,3760001,8.99,10,6.844361603,1,0,0,0,ISR Likud,0,0,0,0,6,0,1.249009246,0,4,0
ISR_2006,ISR,2006,IB,E,3760021,8.99,9.17,7.538681948,0,0,0,0,ISR IB,0,0,0,0,6,0,1.943329592,0,4,0
ISR_2006,ISR,2006,Mafdal,F,3760050,7.14,7.5,7.35483871,0,0,0,0,ISR Mafdal,0,0,0,0,6,0,1.759486353,0,4,0
ISR_2013,ISR,2013,Likud_YB,A,3760011,23.34,25.83,7.460390356,1,1,1,1,ISR Likud_YB,0,0,1,0,6,0.333333333,1.061860542,0,4,0
ISR_2013,ISR,2013,YA,B,3760007,14.33,15.83,5.04109589,0,1,0,0,ISR YA,0,0,0,0,6,0.333333333,1.357433923,0,4,0
ISR_2013,ISR,2013,Labor,C,3760002,11.39,12.5,3.742123687,0,0,0,0,ISR Labor,0,0,0,0,6,0,2.656406126,0,4,0
ISR_2013,ISR,2013,HH,D,3760008,9.12,10,7.463208685,1,1,0,0,ISR HH,0,0,0,0,6,0,1.064678872,0,4,0
ISR_2013,ISR,2013,Shas,E,3760003,8.75,9.17,6.694103194,1,0,0,0,ISR Shas,0,0,0,0,6,0.333333333,0.295573381,0,4,0
ISR_2013,ISR,2013,Hat,G,3760009,4.99,5,4.507462687,0,1,0,0,ISR Hat,0,0,0,0,6,0,1.891067127,0,4,0
ITA_2006,ITA,2006,FI,A,3800002,23.71,22.22,7.59553696,1,0,0,1,ITA FI,0,0,0,0,6,0.25,2.532488182,0,2,0
ITA_2006,ITA,2006,DS,B,3800011,31.27,34.92,3.23222061,0,1,0,0,ITA DS,0,0,1,0,6,0.25,1.830828168,1,2,1
ITA_2006,ITA,2006,AN,C,3800022,12.34,11.27,8.083215797,1,0,0,0,ITA AN,0,0,0,0,6,0,3.02016702,0,2,0
ITA_2006,ITA,2006,DL,D,3800021,NA,NA,3.767676768,0,1,0,0,ITA DL,NA,0,NA,0,6,0.25,1.29537201,1,2,1
ITA_2006,ITA,2006,UDC,E,3800012,6.76,6.19,5.656760773,0,0,0,0,ITA UDC,0,0,0,0,6,0.25,0.593711995,0,2,0
ITA_2006,ITA,2006,PRC,F,3800013,5.84,6.51,1.954415954,0,1,0,0,ITA PRC,0,0,0,0,6,0,3.108632823,0,2,0
ITA_2018,ITA,2018,M5S,A,380001,32.68,36.03,5.123765253,0,1,0,0,ITA M5S,0,0,1,0,6,1,0,0,2,0
ITA_2018,ITA,2018,PD,B,380002,18.76,18.89,3.484434735,1,0,0,1,ITA PD,0,0,0,0,6,0,1.639330518,0,2,0
ITA_2018,ITA,2018,LN,C,380003,17.35,29.52,7.817884406,0,1,0,0,ITA LN,0,0,0,0,6,0,2.694119153,0,2,0
ITA_2018,ITA,2018,FI,D,380004,14,9.52,7.435396308,0,0,0,0,ITA FI,0,0,0,0,6,0,2.311631056,0,2,0
ITA_2018,ITA,2018,FdI,E,380005,4.35,3.02,7.668333333,0,0,0,0,ITA FdI,0,0,0,0,6,0,2.544568081,0,2,0
ITA_2018,ITA,2018,LeU,F,380006,3.39,2.22,2.962897527,0,0,0,0,ITA LeU,0,0,0,0,6,0,2.160867726,0,2,0
JPN_1996,JPN,1996,LDP,A,3920001,38.6,47.8,NA,1,1,1,1,JPN LDP,0,0,1,0,6,NA,NA,0,4,1
JPN_1996,JPN,1996,NFP,B,3920012,28,31.2,NA,0,0,0,0,JPN NFP,0,0,0,0,6,NA,NA,0,4,1
JPN_1996,JPN,1996,DPJ,C,3920002,10.6,10.2,NA,0,0,0,0,JPN DPJ,0,0,0,0,6,NA,NA,0,4,1
JPN_1996,JPN,1996,JCP,D,3920004,12.6,5.2,NA,0,0,0,0,JPN JCP,0,0,0,0,6,NA,NA,0,4,1
JPN_1996,JPN,1996,SDP,E,3920006,2.2,3,NA,1,0,0,0,JPN SDP,0,0,0,0,6,NA,NA,0,4,1
JPN_1996,JPN,1996,NPH,F,3920013,1.4,1.2,NA,0,0,0,0,JPN NPH,0,0,0,0,6,NA,NA,0,4,1
JPN_2004,JPN,2004,DPJ,A,3920002,NA,NA,NA,0,0,0,0,JPN DPJ,NA,0,NA,0,5,NA,NA,0,4,1
JPN_2004,JPN,2004,LDP,B,3920001,NA,NA,NA,1,1,1,1,JPN LDP,NA,0,NA,0,5,NA,NA,0,4,1
JPN_2004,JPN,2004,CGP,C,3920003,NA,NA,NA,1,1,0,0,JPN CGP,NA,0,NA,0,5,NA,NA,0,4,1
JPN_2004,JPN,2004,JCP,D,3920004,NA,NA,NA,0,0,0,0,JPN JCP,NA,0,NA,0,5,NA,NA,0,4,1
JPN_2004,JPN,2004,SDP,E,3920006,NA,NA,NA,0,0,0,0,JPN SDP,NA,0,NA,0,5,NA,NA,0,4,1
JPN_2007,JPN,2007,DPJ,A,3920002,NA,NA,5.240072202,0,0,0,0,JPN DPJ,NA,0,NA,0,5,NA,NA,0,4,1
JPN_2007,JPN,2007,LDP,B,3920001,NA,NA,6.514563107,1,1,1,1,JPN LDP,NA,0,NA,0,5,NA,NA,0,4,1
JPN_2007,JPN,2007,CGP,C,3920003,NA,NA,5.312022901,1,1,0,0,JPN CGP,NA,0,NA,0,5,NA,NA,0,4,1
JPN_2007,JPN,2007,JCP,D,3920004,NA,NA,2.51797235,0,0,0,0,JPN JCP,NA,0,NA,0,5,NA,NA,0,4,1
JPN_2007,JPN,2007,SDP,E,3920006,NA,NA,3.269631031,0,0,0,0,JPN SDP,NA,0,NA,0,5,NA,NA,0,4,1
JPN_2013,JPN,2013,LDP,A,3920001,NA,NA,6.782404298,1,1,1,1,JPN LDP,NA,0,NA,0,9,NA,NA,0,4,1
JPN_2013,JPN,2013,DPJ,B,3920002,NA,NA,4.716621253,0,0,0,0,JPN DPJ,NA,0,NA,0,9,NA,NA,0,4,1
JPN_2013,JPN,2013,JCP,C,3920004,NA,NA,3.00275672,0,0,0,0,JPN JCP,NA,0,NA,0,9,NA,NA,0,4,1
JPN_2013,JPN,2013,YP,D,3920010,NA,NA,4.976858345,0,0,0,0,JPN YP,NA,0,NA,0,9,NA,NA,0,4,1
JPN_2013,JPN,2013,JReP,E,3920007,NA,NA,5.66781768,0,0,0,0,JPN JReP,NA,0,NA,0,9,NA,NA,0,4,1
JPN_2013,JPN,2013,CGP,F,3920003,NA,NA,5.195307108,1,0,0,0,JPN CGP,NA,0,NA,0,9,NA,NA,0,4,1
JPN_2013,JPN,2013,PLP,G,3920011,NA,NA,4.309436723,0,1,0,0,JPN PLP,NA,0,NA,0,9,NA,NA,0,4,1
JPN_2013,JPN,2013,SDP,H,3920006,NA,NA,3.262020906,0,0,0,0,JPN SDP,NA,0,NA,0,9,NA,NA,0,4,1
JPN_2013,JPN,2013,GW,I,3920005,NA,NA,3.748675246,0,0,0,0,JPN GW,NA,0,NA,0,9,NA,NA,0,4,1
KEN_2013,KEN,2013,TNA,A,4040100,24.97,24.83,8.266294227,0,1,NA,0,KEN TNA,0,1,0,0,6,0,2.755824077,0,1,0
KEN_2013,KEN,2013,ODM,B,4040002,21.39,26.9,2.328922495,1,0,NA,1,KEN ODM,0,1,1,0,6,0,3.181547655,0,1,0
KEN_2013,KEN,2013,URP,C,4040101,12.38,21.38,7.102204409,0,1,NA,0,KEN URP,0,1,0,0,6,0.5,1.591734259,0,1,0
KEN_2013,KEN,2013,WDM_K,D,4040003,5.6,6.55,1.798418972,1,0,NA,0,KEN WDM_K,0,1,0,0,6,0,3.712051178,0,1,0
KEN_2013,KEN,2013,UDFP,E,4040102,3.71,3.79,3.918735892,0,0,NA,0,KEN UDFP,0,1,0,0,6,0.5,1.591734259,0,1,0
KEN_2013,KEN,2013,NARC_K,G,4040010,3,1.03,3.368932039,0,0,NA,0,KEN NARC_K,0,1,0,0,6,0,2.141538111,0,1,0
KGZ_2005,KGZ,2005,AN,A,4170001,NA,NA,5.181091877,NA,NA,1,0,KGZ AN,NA,1,NA,0,7,NA,NA,0,1,1
KGZ_2005,KGZ,2005,PKK,B,4170003,NA,NA,5.562130178,NA,NA,0,0,KGZ PKK,NA,1,NA,0,7,NA,NA,0,1,1
KGZ_2005,KGZ,2005,AM,C,4170004,NA,NA,4.383193277,NA,NA,0,0,KGZ AM,NA,1,NA,0,7,NA,NA,0,1,1
KGZ_2005,KGZ,2005,AK,D,4170005,NA,NA,2.821478382,NA,NA,0,0,KGZ AK,NA,1,NA,0,7,NA,NA,0,1,1
KGZ_2005,KGZ,2005,RNP,E,4170006,NA,NA,3.979310345,NA,NA,0,0,KGZ RNP,NA,1,NA,0,7,NA,NA,0,1,1
KGZ_2005,KGZ,2005,NK,F,4170008,NA,NA,4.778884462,NA,NA,0,0,KGZ NK,NA,1,NA,0,7,NA,NA,0,1,1
KGZ_2005,KGZ,2005,CPK,H,4170012,NA,NA,3.524528302,NA,NA,0,0,KGZ CPK,NA,1,NA,0,7,NA,NA,0,1,1
KOR_2000,KOR,2000,GNP,A,4100001,39,48.7,5.662542182,NA,NA,0,0,KOR GNP,0,1,1,0,6,1,0,0,5,1
KOR_2000,KOR,2000,MDP,B,4100010,35.9,42.1,5.441142857,NA,NA,0,0,KOR MDP,0,1,0,0,6,0,0.221399325,0,5,1
KOR_2000,KOR,2000,ULD,C,4100011,9.8,6.2,6.557142857,NA,NA,1,1,KOR ULD,0,1,0,0,6,0,0.894600675,0,5,1
KOR_2000,KOR,2000,DPP,D,4100012,3.7,0.7,5.7,NA,NA,0,0,KOR DPP,0,1,0,0,6,0,0.037457818,0,5,1
KOR_2000,KOR,2000,NKPH,E,4100006,1.2,0,4.213114754,NA,NA,0,0,KOR NKPH,0,1,0,0,6,0,1.449427428,0,5,1
KOR_2000,KOR,2000,DLP,F,4100023,0.4,0.3,5.360568384,NA,NA,0,0,KOR DLP,0,1,0,0,6,0,0.301973799,0,5,1
KOR_2004,KOR,2004,OP,A,4100021,38.3,50.84,3.722610723,1,1,1,0,KOR OP,1,1,1,1,6,1,0,0,5,0
KOR_2004,KOR,2004,GNP,B,4100001,35.8,40.47,7.332058148,0,0,0,0,KOR GNP,0,1,0,1,6,0,3.609447426,0,5,0
KOR_2004,KOR,2004,DLP,C,4100015,13,3.34,3.230769231,0,0,0,0,KOR DLP,0,1,0,1,6,0,0.491841492,0,5,0
KOR_2004,KOR,2004,MDP,D,4100010,7.1,3.01,6.250200481,0,0,0,1,KOR MDP,0,1,0,1,6,0,2.527589759,0,5,0
KOR_2004,KOR,2004,ULD,E,4100011,2.8,1.34,7.161317568,0,0,0,0,KOR ULD,0,1,0,1,6,0,3.438706845,0,5,0
KOR_2004,KOR,2004,NA21,F,4100020,NA,NA,5.396396396,0,0,0,0,KOR NA21,NA,1,NA,1,6,0,1.673785674,0,5,1
KOR_2008,KOR,2008,GNP,A,4100001,37.48,51.17,7.376564278,1,1,1,1,KOR GNP,1,1,1,1,7,1,0,0,5,0
KOR_2008,KOR,2008,DP,B,4100004,25.17,27.09,4.220095694,0,0,0,0,KOR DP,0,1,0,1,7,0,3.156468584,0,5,0
KOR_2008,KOR,2008,LFP,C,4100002,6.84,6.02,6.237908497,0,0,0,0,KOR LFP,0,1,0,1,7,0,1.138655781,0,5,0
KOR_2008,KOR,2008,FHA,D,4100007,13.18,4.68,6.937114673,0,0,0,0,KOR FHA,0,1,0,1,7,0,0.439449604,0,5,0
KOR_2008,KOR,2008,DLP,E,4100015,5.68,1.67,3.251231527,0,0,0,0,KOR DLP,0,1,0,1,7,0,4.12533275,0,5,0
KOR_2008,KOR,2008,RKP,F,4100017,3.8,1,4.367486339,0,0,0,0,KOR RKP,0,1,0,1,7,0,3.009077939,0,5,0
KOR_2008,KOR,2008,NPP,G,4100003,2.94,0,3.23796034,0,0,0,0,KOR NPP,0,1,0,1,7,0,4.138603938,0,5,0
KOR_2012,KOR,2012,NFP,A,4100001,42.8,50.67,7.648148148,1,1,0,0,KOR NFP,1,1,1,1,4,1,0,0,5,0
KOR_2012,KOR,2012,DP,B,4100004,36.46,42.33,3.743341404,0,0,0,0,KOR DP,0,1,0,1,4,0,3.904806744,0,5,0
KOR_2012,KOR,2012,UPP,C,4100005,10.31,4.33,3.052971576,0,0,0,0,KOR UPP,0,1,0,1,4,0,4.595176572,0,5,0
KOR_2012,KOR,2012,LFP,D,4100002,3.24,1.67,5.796052632,0,0,0,0,KOR LFP,0,1,0,1,4,0,1.852095517,0,5,0
KOR_2016,KOR,2016,LKP,A,410001,38.33,40.67,7.529863481,1,1,0,0,KOR LKP,0,1,0,0,4,0,3.434584511,0,5,0
KOR_2016,KOR,2016,DP,B,410002,37,41,3.820819113,0,0,0,0,KOR DP,0,1,1,0,4,0,0.274459857,0,5,0
KOR_2016,KOR,2016,PP,C,410003,14.85,12.67,4.09527897,0,0,0,0,KOR PP,0,1,0,0,4,1,0,0,5,0
KOR_2016,KOR,2016,JP,D,410004,1.65,2,3.635638298,0,0,0,0,KOR JP,0,1,0,0,4,0,0.459640672,0,5,0
LTU_1997,LTU,1997,TS_LKD,C,4400001,NA,NA,8.056149733,0,1,1,1,LTU TS_LKD,NA,0,NA,0,6,NA,NA,0,2,1
LTU_1997,LTU,1997,SDP,D,4400003,NA,NA,4.347133758,0,0,0,0,LTU SDP,NA,0,NA,0,6,NA,NA,0,2,1
LTU_1997,LTU,1997,CDP,E,4400002,NA,NA,6.900459418,0,1,0,0,LTU CDP,NA,0,NA,0,6,NA,NA,0,2,1
LTU_1997,LTU,1997,CU,G,4400006,NA,NA,5.502248876,0,1,0,0,LTU CU,NA,0,NA,0,6,NA,NA,0,2,1
LTU_1997,LTU,1997,DLP,H,4400005,NA,NA,2.169863014,1,0,0,0,LTU DLP,NA,0,NA,0,6,NA,NA,0,2,1
LTU_1997,LTU,1997,NP,I,4400007,NA,NA,5.613682093,0,0,0,0,LTU NP,NA,0,NA,0,6,NA,NA,0,2,1
LTU_2016,LTU,2016,TS_LKD,A,440001,22.63,21.99,7.418563923,0,0,0,0,LTU TS_LKD,0,0,0,0,8,0,2.136566004,0,2,0
LTU_2016,LTU,2016,LVZS,B,440002,22.45,38.3,5.281997919,0,1,1,0,LTU LVZS,0,0,1,0,8,1,0,0,2,0
LTU_2016,LTU,2016,SDP,C,440003,15.04,12.06,3.268656716,1,1,0,1,LTU SDP,0,0,0,0,8,0,2.013341202,0,2,0
LTU_2016,LTU,2016,LRLS,D,440004,9.45,9.93,5.718336484,0,0,0,0,LTU LRLS,0,0,0,0,8,0,0.436338565,0,2,0
LTU_2016,LTU,2016,LCP_LPP,E,440005,6.32,0.71,5.167525773,0,0,0,0,LTU LCP_LPP,0,0,0,0,8,0,0.114472146,0,2,0
LTU_2016,LTU,2016,LRA_KSS,F,440006,5.72,5.67,4.717741935,0,0,0,0,LTU LRA_KSS,0,0,0,0,8,0,0.564255983,0,2,0
LTU_2016,LTU,2016,PTT,G,440007,5.55,5.67,4.126368159,1,0,0,0,LTU PTT,0,0,0,0,8,0,1.15562976,0,2,0
LTU_2016,LTU,2016,DLP,H,440008,4.88,1.42,3.671511628,1,0,0,0,LTU DLP,0,0,0,0,8,0,1.610486291,0,2,0
LVA_2010,LVA,2010,Unity,A,4280002,31.9,33,6.307397959,1,1,1,1,LVA Unity,0,0,1,0,6,0,0.049333443,0,3,0
LVA_2010,LVA,2010,SC,B,4280001,26.61,29,3.462311558,0,0,0,0,LVA SC,0,0,0,0,6,0,2.795752958,0,3,0
LVA_2010,LVA,2010,ZZS,C,4280005,20.11,22,6.258064516,1,1,0,0,LVA ZZS,0,0,0,0,6,1,0,0,3,0
LVA_2010,LVA,2010,LNNK,D,4280003,7.84,8,6.738621586,0,0,0,0,LVA LNNK,0,0,0,0,6,0,0.48055707,0,3,0
LVA_2010,LVA,2010,AS,E,4280004,7.82,8,5.129032258,0,0,0,0,LVA AS,0,0,0,0,6,0,1.129032258,0,3,0
LVA_2010,LVA,2010,PCTVL,F,4280006,1.47,0,2.075226978,0,0,0,0,LVA PCTVL,0,0,0,0,6,0,4.182837538,0,3,0
LVA_2011,LVA,2011,SC,A,4280001,28.36,31,3.445609436,0,0,0,0,LVA SC,0,0,1,0,6,0,2.264292935,0,3,0
LVA_2011,LVA,2011,ZRP,B,4280007,20.83,22,5.709902371,0,1,0,0,LVA ZRP,0,0,0,0,6,1,0,0,3,0
LVA_2011,LVA,2011,Unity,C,4280002,18.83,20,6.420634921,1,1,1,1,LVA Unity,0,0,0,0,6,0,0.71073255,0,3,0
LVA_2011,LVA,2011,LNNK,D,4280003,13.88,14,7.053547523,0,1,0,0,LVA LNNK,0,0,0,0,6,0,1.343645152,0,3,0
LVA_2011,LVA,2011,ZZS,E,4280005,12.22,13,5.636604775,1,0,0,0,LVA ZZS,0,0,0,0,6,0,0.073297596,0,3,0
LVA_2011,LVA,2011,LPP_LC,F,4280036,2.41,0,4.067321178,0,0,0,0,LVA LPP_LC,0,0,0,0,6,0,1.642581193,0,3,0
LVA_2014,LVA,2014,SC,A,4280001,23,24,3.165343915,0,0,0,0,LVA SC,0,0,1,0,6,0,3.179529587,0,3,0
LVA_2014,LVA,2014,Unity,B,4280002,21.87,23,6.412162162,1,1,1,1,LVA Unity,0,0,0,0,6,0,0.06728866,0,3,0
LVA_2014,LVA,2014,ZZS,C,4280005,19.53,21,6.344873502,1,1,0,0,LVA ZZS,0,0,0,0,6,1,0,0,3,0
LVA_2014,LVA,2014,LNNK,D,4280003,16.61,17,6.792349727,1,1,0,0,LVA LNNK,0,0,0,0,6,0,0.447476225,0,3,0
LVA_2014,LVA,2014,NsL,E,4280013,6.85,7,4.925869894,0,0,0,0,LVA NsL,0,0,0,0,6,0,1.419003608,0,3,0
LVA_2014,LVA,2014,Lra,F,4280014,6.66,8,5.618657938,0,0,0,0,LVA Lra,0,0,0,0,6,0,0.726215564,0,3,0
MEX_1997,MEX,1997,PRI,A,4840001,38,47.8,5.995058678,NA,NA,NA,NA,MEX PRI,0,1,1,0,6,0,0.776899788,0,7,1
MEX_1997,MEX,1997,PAN,B,4840002,25.8,24.2,5.21815889,NA,NA,NA,NA,MEX PAN,0,1,0,0,6,1,0,0,7,1
MEX_1997,MEX,1997,PRD,C,4840003,24.9,25,4.726342711,NA,NA,NA,NA,MEX PRD,0,1,0,0,6,0,0.491816179,0,7,1
MEX_1997,MEX,1997,PVE,D,4840005,3.7,1.6,3.725118483,NA,NA,NA,NA,MEX PVE,0,1,0,0,6,0,1.493040407,0,7,1
MEX_1997,MEX,1997,PT,E,4840004,2.5,1.4,3.151033386,NA,NA,NA,NA,MEX PT,0,1,0,0,6,0,2.067125504,0,7,1
MEX_1997,MEX,1997,PC,F,4840016,NA,NA,2.654576857,NA,NA,NA,NA,MEX PC,NA,1,NA,0,6,0,2.563582034,0,7,1
MEX_2000,MEX,2000,PAN,A,4840022,38.2,41.4,6.694875776,NA,NA,NA,NA,MEX PAN,0,1,1,0,6,0,1.326782391,0,7,1
MEX_2000,MEX,2000,PRI,B,4840001,36.9,41.4,5.368093385,NA,NA,NA,NA,MEX PRI,0,1,1,0,6,1,0,0,7,1
MEX_2000,MEX,2000,PRD,C,4840023,18.6,10.4,3.916139241,NA,NA,NA,NA,MEX PRD,0,1,0,0,6,0,1.451954145,0,7,1
